	time	open	high	low	close	volume	date	3_ema	25_sma	MACD	SIGNAL	HIST	HIST_ESMA	ADX
41	1618974000000.0	56109.72	56171.39	55170.61	55204.6	2739.027026	2021-04-21 03:00:00	55969.92677848379	55695.00320000001	-53.74730156431178	-16.10034942982635	-37.64695213448543	274.92357848378015	22.706832532197506
42	1618977600000.0	55204.6	55559.35	54968.69	55386.31	2542.38839	2021-04-21 04:00:00	55863.795653051064	55719.8908	-34.95749163354776	-17.390240987973872	-17.56725064557389	143.90485305106267	23.78239865990451
43	1618981200000.0	55386.3	55660.0	55058.54	55408.89	2104.544282	2021-04-21 05:00:00	55781.073427929645	55725.9012	-19.492402076029975	-17.533479036147405	-1.9589230398825705	55.17222792964458	24.420474816006713
44	1618984800000.0	55406.1	55822.77	55140.17	55559.57	2166.768062	2021-04-21 06:00:00	55740.79525445696	55750.2824	-10.57301797260152	-17.060915630063768	6.4878976574622484	-9.487145543032966	24.458853734961668
45	1618988400000.0	55559.58	55717.11	55158.31	55304.04	1874.248851	2021-04-21 07:00:00	55661.377427648906	55808.19	4.329430692385358	-15.613557491279959	19.942988183665317	-146.8125723510966	24.4939509635591
46	1618992000000.0	55304.04	55670.0	54757.63	55445.49	2693.646847	2021-04-21 08:00:00	55622.12202147871	55849.5868	12.859891196509125	-13.692973642979123	26.552864839488247	-227.46477852128737	25.271692068735607
47	1618995600000.0	55445.48	55750.0	55279.57	55570.01	1796.522271	2021-04-21 09:00:00	55612.6464870482	55863.5756	16.418700800277293	-11.667833642743851	28.086534443021144	-250.9291129517951	25.703132118334015
48	1618999200000.0	55570.0	55597.49	54801.25	54916.83	3143.873023	2021-04-21 10:00:00	55486.12760963606	55864.682400000005	38.19461832005618	-8.323525986686544	46.51814430674273	-378.55479036394536	26.882945542520066
49	1619002800000.0	54916.83	55194.69	54276.85	54563.37	3810.85838	2021-04-21 11:00:00	55318.34613273357	55810.87640000001	66.63887963256275	-3.3085587243549255	69.94743835691767	-492.5302672664402	28.61681958954628
50	1619006400000.0	54563.36	55550.0	54300.0	55433.39	3958.925158	2021-04-21 12:00:00	55339.263950885455	55777.5388	65.01336416025879	1.2512927860561327	63.762071374202655	-438.27484911454667	29.152820572454875
51	1619010000000.0	55433.39	55690.0	55284.34	55569.31	2339.290415	2021-04-21 13:00:00	55381.091734563786	55768.265600000006	59.27867607969529	5.115483651304903	54.16319242839039	-387.1738654362198	29.256416819796062
52	1619013600000.0	55569.31	56333.0	55217.22	56182.11	3729.529115	2021-04-21 14:00:00	55526.73492130724	55762.8304	36.13477698346833	7.176856936265802	28.957920047202528	-236.0954786927614	27.790655722357226
53	1619017200000.0	56182.12	56346.7	55810.0	56153.75	3209.720954	2021-04-21 15:00:00	55640.739905810675	55795.534799999994	17.154527374143072	7.8386357609239905	9.315891613219081	-154.79489418931917	26.409649971165788
54	1619020800000.0	56149.93	56339.98	55631.26	55743.81	2847.011896	2021-04-21 16:00:00	55659.48022459572	55812.359599999996	13.042343852081103	8.183153300963765	4.859190551117338	-152.8793754042781	25.466538809560863
55	1619024400000.0	55743.82	55819.52	55405.0	55526.01	2087.569093	2021-04-21 17:00:00	55635.212591424905	55802.0056	15.905792908772128	8.693576995864165	7.212215912907963	-166.79300857509224	25.01846019448769
56	1619028000000.0	55526.0	55610.9	55129.0	55306.35	1975.144997	2021-04-21 18:00:00	55575.41874867167	55779.3908	24.728047645592596	9.75169661236586	14.976351033226736	-203.97205132833187	25.08484508214266
57	1619031600000.0	55306.34	55738.14	55306.34	55478.7	1644.946786	2021-04-21 19:00:00	55557.83336660122	55748.3864	26.940152401111845	10.884298405822276	16.055853995289567	-190.55303339878446	24.78301180168225
58	1619035200000.0	55478.7	55481.16	54777.0	54956.93	2590.887802	2021-04-21 20:00:00	55448.577420931215	55683.765999999996	44.14378656350891	13.072857694393505	31.070928869115406	-235.1885790687811	25.369328262336637
59	1619038800000.0	54956.93	55378.43	54678.82	54745.78	2222.287406	2021-04-21 21:00:00	55320.79531751795	55604.5972	64.72428107893211	16.467286626164633	48.25699445276747	-283.8018824820465	26.051620247448405
60	1619042400000.0	54749.82	55030.0	53770.0	53996.73	5969.673999	2021-04-21 22:00:00	55080.05500639134	55483.636	104.08643117461907	22.218530407986297	81.86790076663277	-403.5809936086589	27.713207008687547
61	1619046000000.0	53996.73	54337.93	53536.02	53787.63	3575.011047	2021-04-21 23:00:00	54845.06771319644	55379.941199999994	143.0252297328916	30.13928121744807	112.88594851544353	-534.8734868035535	29.454596003699514
62	1619049600000.0	53787.62	54275.48	53200.0	54070.0	4850.994594	2021-04-22 00:00:00	54704.145855266775	55285.74119999999	166.6761041965583	39.08200117174625	127.59410302481206	-581.595344733214	31.334704233591975
63	1619053200000.0	54070.0	54638.0	53901.0	53911.88	2802.407349	2021-04-22 01:00:00	54560.09713696907	55215.0168	190.42347634049656	48.98466703197018	141.43880930852637	-654.9196630309307	32.14148559021129
64	1619056800000.0	53911.88	53958.56	52561.0	53760.82	8567.790162	2021-04-22 02:00:00	54414.77370669013	55123.6816	213.90257651106367	59.765793691839924	154.13678281922375	-708.9078933098717	33.91446566373786
65	1619060400000.0	53760.81	54150.0	53200.0	53497.09	4439.765922	2021-04-22 03:00:00	54247.92182824944	55019.176	240.40300237769407	71.56442696011455	168.83857541757953	-771.2541717505592	35.16214861995075
66	1619064000000.0	53494.63	54356.79	53450.0	54271.67	3142.328662	2021-04-22 04:00:00	54252.23968391333	54981.8588	238.06669105511537	82.43111178567091	155.63557926944446	-729.6191160866729	35.88544924193845
67	1619067600000.0	54271.68	54621.67	54012.98	54457.72	2655.568674	2021-04-22 05:00:00	54289.59978566246	54944.715200000006	229.03096983024443	91.99172153621076	137.03924829403365	-655.1154143375461	36.01643119395504
68	1619071200000.0	54457.73	54850.0	54252.38	54457.46	2858.805659	2021-04-22 06:00:00	54320.11985422827	54906.657999999996	219.99094925948884	100.33344301372868	119.65750624576016	-586.5381457717231	35.68084459829979
69	1619074800000.0	54457.46	54597.0	54096.08	54144.99	2482.312911	2021-04-22 07:00:00	54288.27803728737	54850.0748	220.42988013594004	108.15502387269596	112.27485626324408	-561.7967627126345	35.530927981852415
70	1619078400000.0	54146.01	54254.5	53080.0	53652.0	4910.161019	2021-04-22 08:00:00	54172.591046320034	54783.993200000004	234.35773862037604	116.36926937385671	117.98846924651933	-611.4021536799701	36.23726271762565
71	1619082000000.0	53652.0	54350.0	53249.02	54303.92	3317.668494	2021-04-22 09:00:00	54196.46905058014	54738.3304	224.9918664777142	123.43522654799008	101.55663992972413	-541.861349419858	36.71769393146271
72	1619085600000.0	54303.93	54444.0	53879.07	53899.71	2761.481878	2021-04-22 10:00:00	54142.512836119044	54671.5184	227.92967328494706	130.22901477976148	97.70065850518557	-529.0055638809572	36.9827861981358
73	1619089200000.0	53901.46	55223.0	53891.21	54866.62	4204.499508	2021-04-22 11:00:00	54274.168730906174	54669.51	199.71402757013857	134.7443811462686	64.96964642386996	-395.3412690938276	35.920390915745585
74	1619092800000.0	54866.63	55521.48	54726.34	54990.48	4357.250563	2021-04-22 12:00:00	54404.40718135444	54686.594399999994	170.84780199788656	137.08940550138115	33.75839649650541	-282.1872186455512	34.47381855184759
75	1619096400000.0	54990.49	55280.0	54391.56	54419.13	3368.232979	2021-04-22 13:00:00	54407.08405810893	54646.024	162.71154238240706	138.75291266407044	23.958629718336624	-238.93994189106888	33.49089230694214
76	1619100000000.0	54419.13	54861.08	54378.29	54744.24	2611.547751	2021-04-22 14:00:00	54468.38515039002	54613.02119999999	144.95034229299927	139.15511405564348	5.795228237355786	-144.636049609966	32.59450621611924
77	1619103600000.0	54744.24	54843.24	54310.04	54651.64	2376.697615	2021-04-22 15:00:00	54501.70421926406	54551.8024	131.8425028615893	138.68072070550375	-6.838217843914435	-50.09818073594215	31.84650908988201
78	1619107200000.0	54651.63	55166.19	54484.34	54897.11	2559.93491	2021-04-22 16:00:00	54573.59618876952	54501.536799999994	112.47092545106716	136.9810114448757	-24.51008599380853	72.0593887695286	30.50544356876561
79	1619110800000.0	54897.11	55018.67	53380.0	53437.4	5143.365913	2021-04-22 17:00:00	54367.015041505554	54409.2804	139.81867773875274	137.16497309346002	2.65370464529272	-42.265358494449174	30.53091555409104
80	1619114400000.0	53437.4	53682.03	52703.47	53372.69	6566.262053	2021-04-22 18:00:00	54186.22865454656	54323.1476	164.08498884052824	138.90961235302626	25.17537648750198	-136.9189454534353	31.139356398118917
81	1619118000000.0	53372.69	53550.0	52222.17	52923.54	6231.54923	2021-04-22 19:00:00	53956.64888278294	54227.835199999994	197.31048581228242	142.6933657490429	54.617120063239526	-271.18631721705606	32.04720219842486
82	1619121600000.0	52923.54	52932.39	51500.0	51623.57	7619.339876	2021-04-22 20:00:00	53532.4526974969	54073.63	263.8647384745782	150.5418334644693	113.32290501010888	-541.1773025030998	33.31801871026679
83	1619125200000.0	51629.98	52102.5	50500.0	51673.71	9587.589867	2021-04-22 21:00:00	53194.49946361761	53942.3012	317.05920167006116	161.32468030588103	155.73452136418013	-747.8017363823892	34.9575143776309
84	1619128800000.0	51679.97	52234.74	51310.34	51620.8	4319.370749	2021-04-22 22:00:00	52908.37227722534	53817.302	361.7617460507099	174.300899363692	187.46084668701792	-908.9297227746647	36.27527748659032
85	1619132400000.0	51620.8	52221.01	51450.01	51690.96	2921.704999	2021-04-22 23:00:00	52687.02458337504	53725.0712	395.24439088891086	188.60150056611235	206.6428903227985	-1038.0466166249607	37.4980364571806
86	1619136000000.0	51690.95	52131.85	51280.52	51524.09	5265.798449	2021-04-23 00:00:00	52475.58192631718	53634.5296	426.26198161223874	203.98089680999811	222.28108480224063	-1158.947673682822	38.720936559001345
87	1619139600000.0	51524.76	51725.74	49722.22	51080.59	11667.632162	2021-04-23 01:00:00	52221.94702519072	53514.9532	463.4560304181723	220.76867273419123	242.68735768398108	-1293.0061748092849	40.50588171477214
88	1619143200000.0	51048.59	51427.93	48555.0	49999.99	15482.244353	2021-04-23 02:00:00	51817.95483171283	53358.4776	525.1267549482	240.45672961836968	284.6700253298303	-1540.52276828717	42.48515435891576
89	1619146800000.0	50000.0	50435.45	49647.2	50298.76	6932.459625	2021-04-23 03:00:00	51541.73758562286	53219.9952	564.9763756936154	261.44539110716676	303.53098458644865	-1678.2576143771366	44.32207084201684
90	1619150400000.0	50298.76	50572.08	49073.61	49178.19	6054.131706	2021-04-23 04:00:00	51112.00165592294	53047.239199999996	629.5143282400313	285.2468431393935	344.2674851006378	-1935.2375440770556	46.17022225646432
91	1619154000000.0	49178.2	49937.27	48443.01	49501.73	7362.055964	2021-04-23 05:00:00	50819.22498839958	52856.44159999999	670.386270461393	310.1484454598614	360.2378250015316	-2037.2166116004082	48.026513664586105
92	1619157600000.0	49501.74	49528.99	48500.0	49051.48	6941.066819	2021-04-23 06:00:00	50497.81680616656	52640.192	714.6490913182788	336.29820864848324	378.35088266979557	-2142.3751938334462	49.749477771385806
93	1619161200000.0	49051.48	49500.0	47700.0	47942.44	9913.986524	2021-04-23 07:00:00	50033.202838423786	52379.5912	781.6773191249449	365.0868746356536	416.5904444892913	-2346.388361576217	51.52104149248602
94	1619164800000.0	47936.0	48858.14	47500.0	48749.75	8238.441315	2021-04-23 08:00:00	49799.847775665454	52163.7816	808.9037654809581	393.77104905340514	415.13271642755296	-2363.9338243345483	53.20610375090141
95	1619168400000.0	48761.02	48783.6	47842.61	48226.87	4383.686618	2021-04-23 09:00:00	49513.85181522345	51946.776399999995	842.9982251503025	422.80156910542365	420.1966560448788	-2432.9245847765487	54.77027046245443
96	1619172000000.0	48226.86	49665.32	48130.03	49455.53	6387.862039	2021-04-23 10:00:00	49503.247848781866	51752.8408	829.0543598606891	449.05213273271505	380.0022271279741	-2249.592951218132	54.92556365124545
97	1619175600000.0	49457.48	50269.17	49271.03	50070.36	5122.011075	2021-04-23 11:00:00	49606.35914930023	51599.666800000006	793.3295667603234	471.29584757436487	322.0337191859585	-1993.307650699775	54.24961234793875
98	1619179200000.0	50070.36	50300.0	49189.43	49249.3	4048.825327	2021-04-23 12:00:00	49541.439303819985	51374.974	783.3779964190762	491.4575400726411	291.9204563464351	-1833.534696180017	53.66273793922931
99	1619182800000.0	49249.3	49470.33	48541.0	49127.39	4762.915089	2021-04-23 13:00:00	49466.15761207125	51140.4504	773.8823885572783	509.7016588255573	264.18072973172104	-1674.2927879287527	53.43136323100409
100	1619186400000.0	49128.47	49943.91	48811.57	49728.37	3247.187687	2021-04-23 14:00:00	49513.832591769846	50952.82000000001	742.67536083718	524.7500916213125	217.9252692158675	-1438.9874082301612	52.57929906327532
101	1619190000000.0	49728.42	49935.01	48981.0	49836.62	3752.462627	2021-04-23 15:00:00	49572.52121152378	50756.5152	708.3833733685315	536.6105767850561	171.77279658347538	-1183.9939884762207	51.788269572249966
102	1619193600000.0	49836.63	50126.48	49470.26	49836.91	2928.127904	2021-04-23 16:00:00	49620.59190038838	50563.926	674.999851191933	545.5482059129175	129.45164527901545	-943.3340996116167	50.7271526535725
103	1619197200000.0	49836.9	50115.75	49510.42	49824.74	3000.721626	2021-04-23 17:00:00	49657.70973671346	50361.0312	642.9721293713956	551.8397372381198	91.13239213327574	-703.3214632865347	49.74201547891529
104	1619200800000.0	49827.18	50777.0	49620.02	50563.59	3088.954441	2021-04-23 18:00:00	49822.415239245594	50246.078799999996	589.2578938328297	554.2560095034311	35.00188432939865	-423.66356075440126	47.673128541052684
105	1619204400000.0	50563.59	50920.0	50413.51	50876.72	2743.728322	2021-04-23 19:00:00	50014.10701403905	50146.24	530.5711075014624	552.7266500685796	-22.15554256711721	-132.13298596094683	45.5064953739553
106	1619208000000.0	50876.71	51301.34	50500.0	50504.32	4892.033835	2021-04-23 20:00:00	50103.2366478923	50049.4712	489.0617135475186	548.6159629171516	-59.554249369633	53.76544789229956	42.85168545451915
107	1619211600000.0	50505.35	50950.01	50284.38	50298.07	2481.748637	2021-04-23 21:00:00	50138.66089374377	49996.4512	457.2509785906732	542.717055495026	-85.4660769043528	142.20969374376728	40.70258547573673
108	1619215200000.0	50298.07	50720.0	50140.0	50469.05	1802.098204	2021-04-23 22:00:00	50198.73164035483	49948.2648	422.27239437310345	534.9410157358988	-112.6686213627953	250.46684035483486	38.929165541565915
109	1619218800000.0	50469.12	51146.77	50469.11	51125.14	1582.984451	2021-04-23 23:00:00	50367.16952397032	49928.4384	369.94285747121467	524.2890322370396	-154.3461747658249	438.73112397031946	36.42328457796127
110	1619222400000.0	51110.56	51166.22	49560.0	49864.95	4070.249784	2021-04-24 00:00:00	50275.85688322909	49855.398	362.0459557581926	513.815352448704	-151.76939669051137	420.45888322909013	35.41127914911708
111	1619226000000.0	49864.94	50050.0	49700.4	49724.1	1985.666509	2021-04-24 01:00:00	50175.53744989731	49783.398400000005	357.46068334110896	503.722198810811	-146.26151546970203	392.1390498973051	34.471657652877674
112	1619229600000.0	49724.1	50395.15	49304.06	50067.37	2760.263927	2021-04-24 02:00:00	50155.87064082228	49742.8696	340.84983810218546	493.2086960319124	-152.35885792972692	413.00104082228063	34.114653627755935
113	1619233200000.0	50067.36	50452.37	50011.39	50109.93	1774.447376	2021-04-24 03:00:00	50147.51779703544	49747.26720000001	323.39061781353666	482.2472207292897	-158.85660291575306	400.2505970354323	33.64596863218021
114	1619236800000.0	50109.92	50631.16	49900.0	50412.76	1752.285058	2021-04-24 04:00:00	50195.74365212449	49751.8272	297.3320183875039	470.3116355777905	-172.9796171902866	443.9164521244893	32.76229944499002
115	1619240400000.0	50412.76	50544.86	50175.19	50456.09	1570.775222	2021-04-24 05:00:00	50243.0793517419	49802.9432	272.11950935629284	457.51946008506894	-185.3999507287761	440.1361517418991	31.94181298491366
116	1619244000000.0	50456.09	50520.57	50155.0	50210.75	1568.532112	2021-04-24 06:00:00	50237.201287788455	49831.304000000004	256.6390345026957	444.55413561603643	-187.9151011133407	405.89728778845165	31.219147740857
117	1619247600000.0	50210.76	50210.76	49649.7	49805.2	2570.267542	2021-04-24 07:00:00	50158.65559909556	49861.45279999999	254.40945815708255	432.28204675140637	-177.87258859432382	297.2027990955685	31.43396699373379
118	1619251200000.0	49798.96	50217.89	49689.09	49762.54	2105.249023	2021-04-24 08:00:00	50086.634581075115	49934.256799999996	252.26930796748638	420.6641678547346	-168.39485988724823	152.37778107511986	31.608815168651738
119	1619254800000.0	49762.54	49800.0	49424.0	49507.07	2198.660808	2021-04-24 09:00:00	49981.25920269415	49964.5496	256.751496086581	410.085618571099	-153.334122484518	16.709602694150817	32.217084584188314
120	1619258400000.0	49507.16	49509.27	48925.15	48991.37	3488.115661	2021-04-24 10:00:00	49801.279347653726	49995.1296	274.8013176584791	401.3548673856702	-126.55354972719113	-193.85025234627392	33.482822571910894
121	1619262000000.0	48991.36	49523.0	48657.14	49073.71	4199.527778	2021-04-24 11:00:00	49668.9940117136	49979.85680000001	285.86265171601553	393.9015750866336	-108.03892337061808	-310.86278828640934	34.96161856485154
122	1619265600000.0	49072.12	49797.61	48917.16	49549.87	3604.042542	2021-04-24 12:00:00	49647.335100492535	49959.0372	278.84866945924296	386.476773921491	-107.62810446224802	-311.7020995074636	35.41923398025416
123	1619269200000.0	49554.73	49747.48	49334.49	49554.32	2379.400005	2021-04-24 13:00:00	49630.423264039084	49971.238	271.0624333950691	379.0287795999091	-107.96634620484002	-340.8147359609138	35.84414440799152
124	1619272800000.0	49554.32	49554.33	49100.0	49294.71	2039.255375	2021-04-24 14:00:00	49569.38448875847	49977.9308	270.77881653330405	372.0432370816689	-101.26442054836485	-408.54631124153093	36.60859685418901
125	1619276400000.0	49295.64	50360.63	48900.0	50212.03	4195.603654	2021-04-24 15:00:00	49686.229127167244	49997.2772	240.7064569652648	363.56799654823726	-122.86153958297245	-311.04807283275295	34.98264184969081
126	1619280000000.0	50210.01	50300.0	49838.72	49894.73	2004.394639	2021-04-24 16:00:00	49724.13837677352	49999.6016	223.51834505678562	354.5306399748428	-131.0122949180572	-275.46322322648484	33.47287818236145
127	1619283600000.0	49894.73	50159.76	49650.0	50121.31	1581.779609	2021-04-24 17:00:00	49796.351399178835	50010.977600000006	200.6390145213809	344.60019989140113	-143.96118537002025	-214.62620082117064	32.44407895154945
128	1619287200000.0	50123.44	50800.74	49986.03	50562.06	2164.264179	2021-04-24 18:00:00	49935.571144783484	50040.4704	166.50576708749577	333.10812746042075	-166.60236037292498	-104.89925521651458	30.29521743921188
129	1619290800000.0	50562.05	50888.0	50562.05	50667.75	1248.631355	2021-04-24 19:00:00	50068.69457300529	50044.6368	133.34663601518696	320.2180763395852	-186.87144032439824	24.057773005290073	28.480165321127142
130	1619294400000.0	50667.79	50995.0	50535.86	50930.49	1563.715337	2021-04-24 20:00:00	50225.38465064129	50046.787599999996	96.39235521250521	305.7753876838481	-209.38303247134291	178.5970506412923	27.01670804672724
131	1619298000000.0	50930.49	51000.0	50623.01	50853.72	1255.526963	2021-04-24 21:00:00	50339.627441434146	50060.763600000006	66.87991530354338	290.36046058890037	-223.48054528535698	278.86384143414034	25.66883291310143
132	1619301600000.0	50853.71	50934.4	50223.72	50298.84	1607.649617	2021-04-24 22:00:00	50332.21154299155	50060.79439999999	58.531824901474465	275.4016719694414	-216.86984706796693	271.41714299155865	24.208502132450597
133	1619305200000.0	50292.32	50519.75	49900.0	50047.84	1673.208498	2021-04-24 23:00:00	50280.50762608389	50043.946	58.815545706915145	261.4265360286549	-202.61099032173973	236.56162608388695	23.4960839916672
134	1619308800000.0	50047.84	50302.15	49716.41	49821.69	2241.495604	2021-04-25 00:00:00	50197.08623952304	49991.808	65.64035117561434	248.79361542924465	-183.1532642536303	205.27823952304607	23.170687708765865
