	time	open	high	low	close	volume	date	10_ema	55_ema	ADX	SMIH	signal
12	1633111200000.0	47617.29	47928.0	47437.86	47724.18	1810.50879	2021-10-01 18:00:00	47180.78126924034	46669.35881683106	83.54311635208923	0.0	00
13	1633114800000.0	47724.17	48190.0	47705.68	48030.0	2275.13793	2021-10-01 19:00:00	47345.08246552326	46791.151557206664	83.4351966563758	0.0	00
14	1633118400000.0	48029.99	48183.17	47721.74	48090.42	1733.29267	2021-10-01 20:00:00	47487.62407133759	46901.51359813494	83.34283636463407	0.0	00
15	1633122000000.0	48090.43	48430.0	48062.59	48344.93	2069.84931	2021-10-01 21:00:00	47650.04796407475	47018.36740059689	83.41469526337603	0.0	00
16	1633125600000.0	48344.93	48495.0	47710.01	48001.0	2501.54226	2021-10-01 22:00:00	47716.034650247915	47094.47455414075	81.3649490357252	0.0	00
17	1633129200000.0	48000.99	48171.37	47910.36	48141.61	967.64512	2021-10-01 23:00:00	47795.55880796264	47172.3281471405	79.57037042051644	0.0	00
18	1633132800000.0	48141.6	48224.01	47610.76	47817.73	2213.00452	2021-10-02 00:00:00	47799.68098233478	47218.5282694881	76.42140281708251	0.0	00
19	1633136400000.0	47817.73	48113.68	47692.51	47736.82	1408.80517	2021-10-02 01:00:00	47788.04136639388	47254.34469755875	73.63466124004438	0.0	00
20	1633140000000.0	47736.81	47880.6	47634.94	47708.51	1130.79157	2021-10-02 02:00:00	47773.3641021238	47284.71558541601	70.8635634335191	0.0	00
21	1633143600000.0	47708.51	47790.0	47443.98	47520.84	1385.9011	2021-10-02 03:00:00	47726.888388412044	47300.028553799566	67.4571629515994	0.0	00
22	1633147200000.0	47520.84	47716.9	47430.18	47569.92	1546.20462	2021-10-02 04:00:00	47698.063372399054	47317.03581673043	64.3406363534854	0.0	00
23	1633150800000.0	47569.92	47853.15	47510.18	47749.32	940.76735	2021-10-02 05:00:00	47707.458846943766	47343.55236420966	61.874969764952695	0.0	00
24	1633154400000.0	47749.32	47900.0	47662.1	47801.94	907.83577	2021-10-02 06:00:00	47724.75182011203	47370.96756270756	59.7661396315033	0.0	00
25	1633158000000.0	47801.94	47865.96	47705.04	47725.01	1040.20915	2021-10-02 07:00:00	47724.799017777834	47391.64392659504	57.86125863909608	0.0	00
26	1633161600000.0	47725.0	47774.84	47516.56	47723.91	975.15432	2021-10-02 08:00:00	47724.63665803077	47410.61807583605	55.14133338900765	0.0	00
27	1633165200000.0	47723.91	47899.01	47666.0	47708.43	822.47467	2021-10-02 09:00:00	47721.67926033758	47427.26854091352	53.03384604045298	0.0	00
28	1633168800000.0	47708.44	47762.29	47530.24	47606.05	749.13263	2021-10-02 10:00:00	47700.593148789594	47437.066227749034	50.441591756441476	0.0	00
29	1633172400000.0	47606.04	47734.94	47478.44	47683.45	924.61599	2021-10-02 11:00:00	47697.46862199577	47450.315784808554	47.83026483067192	0.0	00
30	1633176000000.0	47683.46	47785.0	47616.8	47729.23	986.13851	2021-10-02 12:00:00	47703.25491925316	47465.048600740396	45.61997415651439	0.0	00
31	1633179600000.0	47729.24	48336.59	47630.1	47825.16	3093.39776	2021-10-02 13:00:00	47725.45558380721	47483.75047016456	45.09797332243261	0.0	00
32	1633183200000.0	47825.17	48123.44	47790.43	48019.26	1840.72216	2021-10-02 14:00:00	47778.94574203034	47511.117516311904	44.620607541928884	0.0	00
33	1633186800000.0	48019.99	48054.48	47810.0	47828.52	1161.74641	2021-10-02 15:00:00	47787.96906685196	47527.09241043474	44.18353809564999	0.0	00
34	1633190400000.0	47831.94	48016.21	47650.0	48004.69	1728.70378	2021-10-02 16:00:00	47827.40800214134	47550.783671200814	42.9329546030187	0.0	00
35	1633194000000.0	48004.69	48064.25	47826.19	47879.99	949.95603	2021-10-02 17:00:00	47836.97533782678	47566.890240585824	41.92357958313085	0.0	00
36	1633197600000.0	47879.99	47928.35	47720.0	47864.02	904.18793	2021-10-02 18:00:00	47841.89548286952	47581.23789986889	40.44060212802907	0.0	00
37	1633201200000.0	47864.01	48267.0	47864.01	48239.99	1401.69915	2021-10-02 19:00:00	47914.31163295531	47612.65242309326	40.02893940234304	0.0	00
38	1633204800000.0	48240.0	48269.39	47874.98	47996.24	1146.99465	2021-10-02 20:00:00	47929.21364792604	47630.72848383657	39.65630181123036	0.0	00
39	1633208400000.0	47996.24	48167.58	47988.77	48125.9	571.95336	2021-10-02 21:00:00	47964.98648563301	47653.799563957684	39.3132886390349	0.0	00
40	1633212000000.0	48125.9	48300.0	48045.16	48049.34	904.85254	2021-10-02 22:00:00	47980.32758744745	47672.03031229713	39.35303951080607	0.0	00
41	1633215600000.0	48049.33	48184.0	47500.0	47634.9	1773.73217	2021-10-02 23:00:00	47917.50883802659	47670.336524512386	36.83205398887357	17.9469571428576	00
42	1633219200000.0	47634.89	47808.19	47088.0	47272.06	2272.9527	2021-10-03 00:00:00	47800.133508676096	47652.346349107116	34.97527376000985	-50.63806785714334	00
43	1633222800000.0	47274.57	47609.88	47223.27	47516.37	1187.82173	2021-10-03 01:00:00	47748.53259167603	47646.261822873705	33.26210857533935	-49.21317857142847	long
44	1633226400000.0	47516.38	47769.99	47500.0	47620.36	941.31649	2021-10-03 02:00:00	47725.22569331232	47645.11317080952	31.10353889565011	-60.49923214285705	00
45	1633230000000.0	47620.37	47963.0	47534.34	47898.66	826.12062	2021-10-03 03:00:00	47756.7622932514	47656.260827078026	29.139246920891303	-25.126942857143156	long
46	1633233600000.0	47894.44	47963.0	47788.34	47890.78	633.7895	2021-10-03 04:00:00	47781.131102355794	47666.48750085534	27.324495004781735	5.591614285714087	00
47	1633237200000.0	47890.78	48100.0	47860.11	47990.14	735.55957	2021-10-03 05:00:00	47819.13521253449	47680.49048879016	26.095793094828608	49.030853571427336	00
48	1633240800000.0	47990.13	48057.0	47896.93	47972.99	617.25174	2021-10-03 06:00:00	47847.11031136722	47693.05078156424	24.959814051225937	66.3898142857135	00
49	1633244400000.0	47970.15	47970.16	47814.0	47895.99	569.31948	2021-10-03 07:00:00	47855.99791767217	47701.702716814274	23.561528586581257	65.47637142857005	short
50	1633248000000.0	47896.0	47983.38	47798.5	47823.99	838.17079	2021-10-03 08:00:00	47850.178087226646	47706.880383659234	22.201680201586107	47.18322142856965	short
51	1633251600000.0	47823.98	47869.0	47600.0	47830.09	1489.72226	2021-10-03 09:00:00	47846.525600386456	47712.062764305694	21.02891777253072	37.390849999997485	short
52	1633255200000.0	47830.09	47953.2	47730.0	47812.32	625.24084	2021-10-03 10:00:00	47840.30625076645	47716.253136343395	19.587368715412634	42.34100714285533	00
53	1633258800000.0	47812.32	48048.0	47778.05	47974.86	972.55548	2021-10-03 11:00:00	47864.77105012698	47726.99658121961	18.461160219831427	59.48442857142593	00
54	1633262400000.0	47974.86	48090.0	47808.14	47964.43	804.97466	2021-10-03 12:00:00	47882.89115087097	47736.80324069496	17.589731770017096	89.04346071428338	00
55	1633266000000.0	47964.44	48150.0	47841.0	48052.5	1147.51808	2021-10-03 13:00:00	47913.729529585435	47749.76992922536	17.030209529379224	121.86607857142685	00
56	1633269600000.0	48052.5	48105.6	47892.99	47965.64	997.50451	2021-10-03 14:00:00	47923.167898637286	47758.589150495485	16.511886230538167	136.99585357142686	00
57	1633273200000.0	47965.64	48025.31	47799.18	47879.82	1251.80495	2021-10-03 15:00:00	47915.286393035145	47763.51662504439	15.538029505626161	173.0789821428562	00
58	1633276800000.0	47879.81	48067.69	47821.96	48034.99	937.24598	2021-10-03 16:00:00	47937.05084220611	47774.496621427745	14.841034843957685	217.27952857142813	00
59	1633280400000.0	48034.99	49228.08	47943.09	48910.24	4172.68238	2021-10-03 17:00:00	48113.99536974452	47820.21650150791	17.34721345358284	387.84134285714214	00
60	1633284000000.0	48910.23	49176.32	48541.33	48822.03	2520.10677	2021-10-03 18:00:00	48242.72956051364	47860.36266073574	19.670288668909414	521.2827321428557	00
61	1633287600000.0	48822.03	48960.98	48725.0	48774.76	977.20419	2021-10-03 19:00:00	48339.46274987003	47896.84670845667	21.823911774635604	590.6017107142859	00
62	1633291200000.0	48774.76	48837.88	48400.59	48425.02	1312.92032	2021-10-03 20:00:00	48355.01866381456	47917.83275593102	22.318937371227545	543.1494357142849	00
63	1633294800000.0	48425.02	48455.11	47601.89	47758.21	2613.26754	2021-10-03 21:00:00	48246.50771067939	47911.51581088783	21.14451310721509	371.73830357142845	short
64	1633298400000.0	47758.2	48200.0	47700.0	47984.94	1346.8441	2021-10-03 22:00:00	48198.94984219052	47914.41034274892	20.05539744445468	253.00887857142914	short
65	1633302000000.0	47988.23	48320.0	47874.0	48200.01	1033.16133	2021-10-03 23:00:00	48199.14259849715	47925.62767477166	18.702796552722717	198.74235357142885	short
66	1633305600000.0	48200.01	48280.71	47840.0	47860.89	1593.37284	2021-10-04 00:00:00	48137.64203695551	47923.09403584425	17.544182282527135	83.18647142857117	short
67	1633309200000.0	47860.88	48181.91	47714.27	47810.39	1319.95616	2021-10-04 01:00:00	48078.141596080626	47918.69818282241	16.8270153696097	-24.263503571428316	00
68	1633312800000.0	47810.4	47883.91	47581.42	47678.16	1353.73032	2021-10-04 02:00:00	48005.41759899997	47909.347107121415	16.526451684374138	-147.27708214285536	00
69	1633316400000.0	47678.16	47798.2	47336.0	47468.79	1617.51466	2021-10-04 03:00:00	47907.84886722611	47892.27414149581	16.865575187051785	-293.2915357142839	00
70	1633320000000.0	47468.79	47844.1	47234.21	47751.99	1829.35088	2021-10-04 04:00:00	47879.51087297153	47886.85416276806	17.418471691331366	-377.56678571428466	00
71	1633323600000.0	47751.98	47865.51	47716.86	47777.05	780.10633	2021-10-04 05:00:00	47860.881613446094	47882.624157625425	17.846952055722685	-449.40516428571357	00
72	1633327200000.0	47777.05	47825.0	47550.77	47710.0	996.35366	2021-10-04 06:00:00	47833.44858089858	47875.99275362283	18.64692030989613	-528.6169714285716	00
73	1633330800000.0	47710.0	47860.63	47589.99	47838.54	972.61596	2021-10-04 07:00:00	47834.3742937916	47874.557871495184	19.23538353732904	-560.831328571429	00
74	1633334400000.0	47838.54	47962.51	47471.5	47656.49	1357.93377	2021-10-04 08:00:00	47802.031685512084	47866.22494527114	20.07631030712154	-619.3781642857159	00
75	1633338000000.0	47656.49	47759.42	47525.0	47732.22	947.30803	2021-10-04 09:00:00	47789.3386487616	47861.11703740613	20.85672257521717	-644.6525678571448	00
76	1633341600000.0	47732.21	47756.1	47486.15	47626.97	982.44873	2021-10-04 10:00:00	47759.81707051071	47852.213378199915	21.684546605517788	-687.4952142857155	00
77	1633345200000.0	47626.01	47679.36	47352.77	47585.85	1374.40205	2021-10-04 11:00:00	47728.186689014685	47842.10802262804	22.800671880380786	-734.8398392857151	00
78	1633348800000.0	47585.84	47819.43	47448.39	47707.37	1400.46322	2021-10-04 12:00:00	47724.40183597318	47837.007643268495	23.097969189478324	-733.8388678571434	00
79	1633352400000.0	47707.37	48179.58	47667.59	48116.29	2131.43106	2021-10-04 13:00:00	47795.654237032104	47847.55703737843	21.808332508777728	-579.2578749999994	long
80	1633356000000.0	48113.91	48500.0	47250.0	47450.66	3994.96721	2021-10-04 14:00:00	47732.92800664342	47832.59576226738	21.813924376506723	-530.8966035714288	00
81	1633359600000.0	47450.66	47799.98	46891.0	47758.23	3265.02528	2021-10-04 15:00:00	47737.52836940035	47829.79804283294	22.606368599956227	-388.12307857142787	00
82	1633363200000.0	47758.22	48930.0	47694.41	48589.99	4379.08934	2021-10-04 16:00:00	47892.52140219988	47858.34284776553	21.707127572825446	-126.16654642857156	long
83	1633366800000.0	48589.99	49500.0	48203.66	49296.44	4587.53271	2021-10-04 17:00:00	48147.77934127276	47912.24371532891	21.833503948243912	152.78676785714288	00
84	1633370400000.0	49296.43	49536.12	49001.25	49318.0	2584.65065	2021-10-04 18:00:00	48360.54674208895	47964.8395197602	22.00604656949457	424.28215714285807	00
85	1633374000000.0	49318.0	49454.9	48904.28	49380.0	2564.86883	2021-10-04 19:00:00	48545.901885821426	48017.69730370583	21.914363659250704	699.709907142858	00
86	1633377600000.0	49380.0	49498.78	48981.24	49006.15	2193.96498	2021-10-04 20:00:00	48629.58336331723	48054.55675592449	21.90648728641816	847.6043071428588	00
87	1633381200000.0	49006.14	49166.09	48556.09	48931.03	1490.4286	2021-10-04 21:00:00	48684.391843888	48087.189067683306	20.815114595339658	953.7105821428594	00
88	1633384800000.0	48931.04	49041.24	48688.83	48916.29	1065.63612	2021-10-04 22:00:00	48726.555145738144	48118.010883002906	19.801918621327523	1022.0920107142875	00
89	1633388400000.0	48920.79	49451.0	48895.11	49224.94	2013.34233	2021-10-04 23:00:00	48817.17057508499	48159.10093687875	19.6764100248671	1107.6249821428592	00
90	1633392000000.0	49224.93	49799.0	49022.4	49531.0	2874.51418	2021-10-05 00:00:00	48946.95774477388	48209.955351837416	20.14858870543277	1236.5514500000015	00
91	1633395600000.0	49531.0	49597.38	49163.68	49243.03	1493.83294	2021-10-05 01:00:00	49000.78906442257	48248.19821696421	20.58696362186371	1285.4408000000021	00
92	1633399200000.0	49243.02	49380.84	49050.36	49324.82	1259.79109	2021-10-05 02:00:00	49059.70378044476	48288.00122002644	20.663957528989645	1318.1982678571453	00
93	1633402800000.0	49324.82	49497.0	49123.87	49306.68	1236.42328	2021-10-05 03:00:00	49104.60854792514	48325.614812091575	20.95264779813609	1335.0774178571453	00
94	1633406400000.0	49306.68	49319.48	49088.0	49168.31	993.35062	2021-10-05 04:00:00	49116.19063018146	48356.69281148174	21.107166085597136	1285.585521428573	00
95	1633410000000.0	49168.3	49412.88	49138.78	49325.0	1090.74161	2021-10-05 05:00:00	49154.15597031176	48392.36173772974	21.440107163402526	1249.9783142857154	00
96	1633413600000.0	49325.01	49473.81	49252.07	49295.92	1300.51813	2021-10-05 06:00:00	49179.9312485276	48425.60824274945	21.874709517868745	1174.8766464285723	00
97	1633417200000.0	49295.93	49664.14	49250.87	49476.51	1605.05323	2021-10-05 07:00:00	49233.854658041484	48464.23451717682	22.659972500000023	1104.1199785714293	00
98	1633420800000.0	49476.52	50000.0	49376.06	49919.99	2544.68546	2021-10-05 08:00:00	49358.60653869146	48517.68569006709	23.978502041551263	1089.6648464285709	00
99	1633424400000.0	49920.0	50328.0	49584.4	50269.35	3724.60084	2021-10-05 09:00:00	49524.19625924854	48581.937352941895	25.684274665866248	1136.6374035714284	00
100	1633428000000.0	50269.35	50350.0	49839.26	49999.99	2413.65153	2021-10-05 10:00:00	49610.70421224887	48633.90182160185	27.298614197139564	1043.837521428571	00
101	1633431600000.0	49999.99	50145.88	49801.74	49877.06	1611.66993	2021-10-05 11:00:00	49659.13253735701	48679.41493372614	28.64037665567878	903.472385714284	00
102	1633435200000.0	49877.06	50110.0	49705.0	50000.0	2161.32487	2021-10-05 12:00:00	49721.10843972116	48727.7194027755	29.473353807441672	825.4609321428545	00
103	1633438800000.0	50000.0	50320.0	49772.63	50207.96	2108.42441	2021-10-05 13:00:00	49809.62690530286	48781.81703560999	30.607853216902164	819.3371928571399	00
104	1633442400000.0	50207.96	50388.0	49575.94	49841.79	3331.24836	2021-10-05 14:00:00	49815.47474070647	48820.523139474295	30.84434633300065	746.3670857142823	00
105	1633446000000.0	49841.78	50205.21	49700.0	49793.57	2394.23691	2021-10-05 15:00:00	49811.49206057572	48856.026570979666	31.063933478529542	678.4608535714262	00
106	1633449600000.0	49793.57	50115.24	49640.36	50103.85	1616.06606	2021-10-05 16:00:00	49864.6480495871	48901.52059079451	31.010284343179066	636.8234249999981	short
107	1633453200000.0	50103.86	50200.0	49950.0	50146.52	1496.73634	2021-10-05 17:00:00	49915.89749513655	48946.877885908834	31.157464511781946	585.1902678571413	00
108	1633456800000.0	50146.51	50777.0	50140.01	50612.44	3172.36075	2021-10-05 18:00:00	50042.54158697001	49007.513451173145	32.36930154437851	583.0277535714267	00
109	1633460400000.0	50612.45	51388.0	50557.89	51190.11	4096.42422	2021-10-05 19:00:00	50251.19038939316	49086.917013886574	34.250998677352804	669.6676392857138	00
110	1633464000000.0	51190.11	51773.76	51104.47	51462.29	3445.45109	2021-10-05 20:00:00	50471.39031864108	49173.27632690311	36.35770716000476	795.5827964285714	00
111	1633467600000.0	51461.16	51886.3	51299.06	51718.61	2892.91766	2021-10-05 21:00:00	50698.15753347295	49265.75539376113	38.409382786052234	918.312767857142	00
112	1633471200000.0	51718.61	51775.42	51318.24	51349.86	1929.7566	2021-10-05 22:00:00	50816.64889104014	49341.42991824288	40.31443990540161	956.9332464285717	00
113	1633474800000.0	51349.85	51620.37	51343.06	51471.99	1331.88782	2021-10-05 23:00:00	50935.80181995577	49418.74517307775	42.08336094874158	1000.7948999999996	00
114	1633478400000.0	51471.99	51539.3	51201.05	51321.61	1874.26782	2021-10-06 00:00:00	51005.94876178866	49487.75802126456	43.078225218075154	983.0997785714285	00
115	1633482000000.0	51322.98	51330.96	50917.73	51278.38	1731.78906	2021-10-06 01:00:00	51055.48171419457	49552.66412998011	42.8257196317347	951.714460714285	short
116	1633485600000.0	51277.3	51591.82	51152.0	51545.56	1546.24844	2021-10-06 02:00:00	51144.58685707395	49624.86370284704	43.000412605858926	952.7328857142852	00
117	1633489200000.0	51545.56	51600.0	51295.32	51513.81	1716.30688	2021-10-06 03:00:00	51211.71833760945	49693.26217191375	43.175091577566555	942.2007821428566	00
118	1633492800000.0	51512.13	51593.52	51236.7	51325.83	1788.57297	2021-10-06 04:00:00	51232.465912590436	49752.34793311213	43.087715318805856	914.560042857142	short
119	1633496400000.0	51325.82	51828.0	51200.56	51512.37	3845.98164	2021-10-06 05:00:00	51283.35756484849	49816.016097708154	43.395418406701125	945.691096428571	00
120	1633500000000.0	51516.11	51736.11	51450.85	51509.98	1795.94549	2021-10-06 06:00:00	51324.56164396812	49877.266435130274	43.68113687978961	944.8843214285712	00
121	1633503600000.0	51509.97	51575.1	51088.0	51449.99	2514.70815	2021-10-06 07:00:00	51347.36679961081	49934.107744114735	42.429751340711235	893.0707321428564	short
122	1633507200000.0	51450.0	51500.0	50420.0	50693.51	4693.98921	2021-10-06 08:00:00	51228.48374513385	49961.54229553487	39.531750108858546	694.7348285714274	short
123	1633510800000.0	50695.74	50822.0	50382.41	50700.0	3309.28438	2021-10-06 09:00:00	51132.395791471645	49988.20920077377	36.93391485753194	516.6636607142837	short
124	1633514400000.0	50700.0	51478.0	50619.1	51160.35	3675.56641	2021-10-06 10:00:00	51137.4783748405	50030.52029413448	35.54162234666929	389.2038964285691	short
125	1633518000000.0	51160.35	51490.0	51091.3	51306.56	2864.51572	2021-10-06 11:00:00	51168.22048850619	50076.56422079645	34.27191533885588	277.6947928571408	short
126	1633521600000.0	51306.57	52829.0	51259.84	52741.68	7188.98039	2021-10-06 12:00:00	51454.30403605296	50172.695328218135	34.97394080013694	389.8932749999972	00
127	1633525200000.0	52741.68	55555.0	52610.2	53997.0	13067.382057	2021-10-06 13:00:00	51916.61239313748	50310.589474181754	37.272910077311025	568.1155035714258	00
128	1633528800000.0	53996.99	54550.0	53750.0	54500.4	4630.4248	2021-10-06 14:00:00	52386.391958024265	50461.61097437474	39.407643217858364	819.7946678571403	00
129	1633532400000.0	54500.4	55156.97	54250.04	54984.19	4393.70176	2021-10-06 15:00:00	52858.718874749335	50624.57321227839	41.61571116210363	1158.8933428571418	00
130	1633536000000.0	54984.2	55054.87	54446.54	54891.32	3430.49862	2021-10-06 16:00:00	53228.28271570542	50778.268049023376	43.66604005442867	1457.019928571427	00
131	1633539600000.0	54891.32	54917.9	54517.01	54581.22	2185.69496	2021-10-06 17:00:00	53474.27131285066	50915.21419764397	45.56989971333557	1685.3166285714265	00
132	1633543200000.0	54582.09	55109.67	54446.54	54527.82	2983.47234	2021-10-06 18:00:00	53665.82561960557	51045.26736710538	47.41534489554275	1838.3120357142843	00
133	1633546800000.0	54527.82	55078.01	54483.85	55049.99	2056.35874	2021-10-06 19:00:00	53917.491870586906	51189.39551910071	49.128959239739025	2066.4910464285695	00
134	1633550400000.0	55049.99	55386.86	54812.0	54918.24	2562.02201	2021-10-06 20:00:00	54099.44607593506	51323.55801178402	50.85084857929642	2214.6240785714276	00
135	1633554000000.0	54918.24	55273.83	54880.05	55075.37	1617.26588	2021-10-06 21:00:00	54276.886789401666	51458.51105642385	52.449735103069564	2345.180057142856	00
136	1633557600000.0	55075.38	55280.0	54893.02	55144.72	1516.95819	2021-10-06 22:00:00	54434.67464587427	51591.070442812656	53.93723616004647	2473.2739035714267	00
137	1633561200000.0	55144.72	55750.0	55119.08	55315.0	2887.609264	2021-10-06 23:00:00	54594.733801170005	51724.95327912092	55.525189504267935	2578.4744071428554	00
138	1633564800000.0	55315.0	55332.31	54500.0	54794.88	3291.49488	2021-10-07 00:00:00	54631.12401913912	51835.29715033515	55.324252399737276	2525.241614285712	short
139	1633568400000.0	54794.88	54909.19	54112.0	54787.3	2806.59176	2021-10-07 01:00:00	54659.51965202294	51941.3781125222	54.23822005805194	2457.2867071428554	short
140	1633572000000.0	54787.3	55230.6	54680.92	55075.56	1938.3829	2021-10-07 02:00:00	54735.16335165517	52053.980842837984	53.52283419454088	2412.1403535714257	short
141	1633575600000.0	55075.57	55215.67	54730.86	54810.94	1540.73481	2021-10-07 03:00:00	54748.9409240815	52153.00987867403	52.85855017636779	2278.739553571426	short
142	1633579200000.0	54810.93	55237.04	54756.06	55073.2	1450.0039	2021-10-07 04:00:00	54807.89711970307	52257.880577505304	52.26265702360345	2086.314999999998	short
143	1633582800000.0	55073.2	55073.21	54545.07	54735.76	2251.12202	2021-10-07 05:00:00	54794.78127975705	52346.849272916304	51.16299916021057	1777.6652142857124	short
144	1633586400000.0	54735.77	54968.06	54375.83	54534.16	1783.00426	2021-10-07 06:00:00	54747.39559252848	52425.37005952573	49.71447575493397	1418.8899928571418	short
145	1633590000000.0	54534.16	54793.26	54235.33	54755.92	4163.43136	2021-10-07 07:00:00	54748.94548479604	52509.01749942577	48.0177471291546	1083.7182964285714	short
146	1633593600000.0	54755.91	54778.91	54400.0	54538.3	2049.38218	2021-10-07 08:00:00	54710.64630574221	52581.83901265923	46.44221808003101	738.3388071428578	short
147	1633597200000.0	54538.31	54547.3	53786.13	54300.57	4189.35726	2021-10-07 09:00:00	54636.08697742543	52643.50572709201	43.53880997193234	356.78166428571603	short
148	1633600800000.0	54300.57	54432.49	53811.0	53906.62	2498.88588	2021-10-07 10:00:00	54503.45661789352	52688.81779940329	40.84279505473569	-29.283853571427244	00
149	1633604400000.0	53906.62	54365.3	53884.44	54305.54	1960.06258	2021-10-07 11:00:00	54467.471778276515	52746.8057329221	38.3393585789077	-255.7232714285692	00
150	1633608000000.0	54305.53	54361.99	53630.01	53983.13	2642.0412	2021-10-07 12:00:00	54379.409636771685	52791.14291106719	35.7651905569197	-505.3220749999987	00
151	1633611600000.0	53983.12	54700.0	53782.44	54567.84	2557.02458	2021-10-07 13:00:00	54413.6697028132	52854.849574182525	33.76725218616451	-640.152410714285	00
152	1633615200000.0	54567.83	54685.98	53357.0	53789.59	4577.48236	2021-10-07 14:00:00	54300.20066593807	52888.361594144124	31.706986450529357	-886.2230964285718	00
153	1633618800000.0	53789.59	54220.29	53659.11	53899.99	2284.1666	2021-10-07 15:00:00	54227.43509031297	52924.62519518209	29.793885932083708	-1024.7245821428583	00
154	1633622400000.0	53902.39	54330.0	53400.0	54154.72	3419.33665	2021-10-07 16:00:00	54214.21416480152	52968.714268186	28.53987205036683	-1091.891814285715	00
155	1633626000000.0	54154.71	54324.88	54015.72	54165.51	1732.51096	2021-10-07 17:00:00	54205.35886211033	53011.60435720857	27.37543236209725	-1111.0397392857149	00
156	1633629600000.0	54165.51	54225.97	53829.54	53895.9	1439.99298	2021-10-07 18:00:00	54149.09361445391	53043.29134243829	26.67182707535997	-1140.5427714285713	00
157	1633633200000.0	53895.9	54161.82	53802.18	53962.76	1244.49099	2021-10-07 19:00:00	54115.21477546229	53076.234771499694	26.074116790843462	-1090.2169214285707	long
158	1633636800000.0	53962.75	54324.87	53890.0	54167.17	1066.88373	2021-10-07 20:00:00	54124.66117992369	53115.31716228746	25.036185564307335	-1018.7364892857133	long
159	1633640400000.0	54167.18	54500.0	54036.0	54275.62	1346.45466	2021-10-07 21:00:00	54152.108238119385	53156.88003679978	23.5783788183723	-909.2990857142852	long
160	1633644000000.0	54275.61	54640.3	53765.04	53899.39	1795.35129	2021-10-07 22:00:00	54106.15946755222	53183.474442455205	22.862602697241964	-822.9841357142867	long
161	1633647600000.0	53895.57	53964.8	53607.27	53785.22	889.18787	2021-10-07 23:00:00	54047.80683708818	53205.02489196452	22.540389435778543	-758.799064285715	long
162	1633651200000.0	53785.22	54235.99	53711.57	54108.0	1319.71058	2021-10-08 00:00:00	54058.7510485267	53237.36014412288	21.4541147628394	-581.8454107142865	long
163	1633654800000.0	54108.01	54397.0	54051.1	54297.35	1107.5734	2021-10-08 01:00:00	54102.1326760673	53275.31442386387	20.01468199400895	-390.4592642857161	long
164	1633658400000.0	54297.35	54429.99	53776.5	53842.0	1547.30709	2021-10-08 02:00:00	54054.83582587325	53295.60345266831	19.337516666790524	-300.95197142857353	long
165	1633662000000.0	53842.01	53940.0	53691.02	53815.22	1401.24886	2021-10-08 03:00:00	54011.26931207811	53314.205620480585	18.903019117366657	-190.42671071428686	long
166	1633665600000.0	53815.21	53972.94	53766.28	53877.93	1097.26855	2021-10-08 04:00:00	53987.02580079118	53334.38511419828	18.398755880785917	-108.59015	long
167	1633669200000.0	53877.92	54174.0	53617.61	54172.95	1644.31622	2021-10-08 05:00:00	54020.83020064734	53364.40052658486	17.325703215219278	-21.43728571428528	long
168	1633672800000.0	54172.94	54286.9	53999.99	54110.22	1579.99547	2021-10-08 06:00:00	54037.08289143874	53391.094107335535	16.170250116632552	5.432489285714496	00
